record,record_id,species_common_name,species_abbreviation,species_scientific_name,count,lat
19252,9023011,Yellow-nosed mollymawk sensu lato,THACARCHL,Thalassarche carteri / chlororhynchos,1,-35.733333333333334
19253,9023011,Cape petrel,DAPCAP,Daption capense,1,-35.733333333333334
19254,9023011,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,7,-35.733333333333334
19255,9023012,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-35.733333333333334
19256,9023012,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-35.733333333333334
19257,9023012,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-35.733333333333334
19258,9023012,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,2,-35.733333333333334
19259,9023012,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,3,-35.733333333333334
19260,9023012,Prion ,PACSP,Pachyptila sp,2,-35.733333333333334
19261,9023013,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.53333333333333
19262,9023013,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.53333333333333
19263,9023013,Campbell black-browed mollymawk,THAIMP,Thalassarche impavida,1,-39.53333333333333
19264,9023013,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,2,-39.53333333333333
19265,9023013,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,1,-39.53333333333333
19266,9023013,Giant petrel sensu lato,MACSP,Macronectes sp.,4,-39.53333333333333
19267,9023013,Cape petrel,DAPCAP,Daption capense,10,-39.53333333333333
19268,9023013,Gould's petrel,PTELEU,Pterodroma leucoptera,1,-39.53333333333333
19269,9023013,Prion ,PACSP,Pachyptila sp,10,-39.53333333333333
19270,9023013,Westland / White-chinned petrel,PROWESAEQ,Procellaria westlandica / aequinoctialis,1,-39.53333333333333
19271,9023014,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.6
19272,9023014,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.6
19273,9023014,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,1,-39.6
19274,9023014,Giant petrel sensu lato,MACSP,Macronectes sp.,3,-39.6
19275,9023014,Cape petrel,DAPCAP,Daption capense,10,-39.6
19276,9023014,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,2,-39.6
19277,9023014,Prion ,PACSP,Pachyptila sp,10,-39.6
19278,9023014,Westland / White-chinned petrel,PROWESAEQ,Procellaria westlandica / aequinoctialis,1,-39.6
19279,9023015,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,1,-39.63333333333333
19280,9023015,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,1,-39.63333333333333
19281,9023015,Light-mantled sooty albatross,PHOPAL,Phoebetria palpebrata,1,-39.63333333333333
19282,9023015,Giant petrel sensu lato,MACSP,Macronectes sp.,3,-39.63333333333333
19283,9023015,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,2,-39.63333333333333
19284,9023015,Prion ,PACSP,Pachyptila sp,20,-39.63333333333333
19285,9023016,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39
19286,9023016,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39
19287,9023016,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39
19288,9023016,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,3,-39
19289,9023016,Giant petrel sensu lato,MACSP,Macronectes sp.,3,-39
19290,9023016,Cape petrel,DAPCAP,Daption capense,25,-39
19291,9023016,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,4,-39
19292,9023016,Prion ,PACSP,Pachyptila sp,30,-39
19293,9023017,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.733333333333334
19294,9023017,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.733333333333334
19295,9023017,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,4,-39.733333333333334
19296,9023017,Cape petrel,DAPCAP,Daption capense,10,-39.733333333333334
19297,9023017,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,2,-39.733333333333334
19298,9025001,Prion ,PACSP,Pachyptila sp,100,-34.416666666666664
19299,9025001,Fluttering shearwater,PUFGAV,Puffinus gavia,3000,-34.416666666666664
19300,9025001,Australasian gannet,MORSER,Morus serrator,10,-34.416666666666664
19301,9025001,Southern black-backed gull,LARDOM,Larus dominicanus,6,-34.416666666666664
19302,9025002,Australasian gannet,MORSER,Morus serrator,10,-34.333333333333336
19303,9025003,Prion ,PACSP,Pachyptila sp,2,-34.35
19304,9025003,Fluttering shearwater,PUFGAV,Puffinus gavia,10,-34.35
19305,9025003,Australasian gannet,MORSER,Morus serrator,4,-34.35
19306,9025004,Prion ,PACSP,Pachyptila sp,4,-34.35
19307,9025004,Fluttering shearwater,PUFGAV,Puffinus gavia,10,-34.35
19308,9025004,Australasian gannet,MORSER,Morus serrator,8,-34.35
19309,9025005,Australasian gannet,MORSER,Morus serrator,2,-34.35
19310,9025006,Australasian gannet,MORSER,Morus serrator,3,-34.38333333333333
19311,9025007,Australasian gannet,MORSER,Morus serrator,5,-34
19312,9025008,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,1,-34.5
19313,9025009,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-35.46666666666667
19314,9025009,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,1,-35.46666666666667
19315,9025010,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,2,-35.5
19316,9025010,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,1,-35.5
19317,9025010,White-headed petrel,PTELES,Pterodroma lessonii,1,-35.5
19318,9025010,Cookilaria petrel ,COOKUN,NA,1,-35.5
19319,9025011,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,2,-35.5
19320,9025011,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,2,-35.5
19321,9025012,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-35
19322,9025012,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,3,-35
19323,9025012,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,2,-35
19324,9025013,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,3,-35.55
19325,9025013,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,4,-35.55
19326,9025014,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,3,-35.583333333333336
19327,9025014,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,4,-35.583333333333336
19328,9025015,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,2,-35.61666666666667
19329,9025015,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,4,-35.61666666666667
19330,9025016,Light-mantled sooty albatross,PHOPAL,Phoebetria palpebrata,1,-35.666666666666664
19331,9025017,[NO BIRDS RECORDED],NA,NA,NA,-36.3
19332,9025018,Mollymawk ,THASP,Thallassarche sp,2,-36.31666666666667
19333,9025018,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,2,-36.31666666666667
19334,9025019,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,2,-36.35
19335,9025019,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,2,-36.35
19336,9025020,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-36.38333333333333
19337,9025020,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-36.38333333333333
19338,9025020,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,1,-36.38333333333333
19339,9025020,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,2,-36.38333333333333
19340,9025021,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-36.46666666666667
19341,9025021,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-36.46666666666667
19342,9025022,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-36.5
19343,9025022,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,2,-36.5
19344,9025022,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,1,-36.5
19345,9025023,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-36.516666666666666
19346,9025023,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,2,-36.516666666666666
19347,9025024,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,2,-36.53333333333333
19348,9025024,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-36.53333333333333
19349,9025025,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-36.56666666666667
19350,9025025,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,2,-36.56666666666667
19351,9025026,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-36.6
19352,9025026,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,2,-36.6
19353,9025026,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,1,-36.6
19354,9025027,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-36.65
19355,9025027,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,2,-36.65
19356,9025027,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,1,-36.65
19357,9025027,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,5,-36.65
19358,9025028,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-37.8
19359,9025028,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,2,-37.8
19360,9025028,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,1,-37.8
19361,9025029,[NO BIRDS RECORDED],NA,NA,NA,-37.85
19362,9025030,[NO BIRDS RECORDED],NA,NA,NA,-37.93333333333333
19363,9025031,[NO BIRDS RECORDED],NA,NA,NA,-37.983333333333334
19364,9025032,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,1,-38.016666666666666
19365,9025032,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,2,-38.016666666666666
19366,9025032,Giant petrel sensu lato,MACSP,Macronectes sp.,1,-38.016666666666666
19367,9025033,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-38.05
19368,9025034,Giant petrel sensu lato,MACSP,Macronectes sp.,1,-38.916666666666664
19369,9025034,Prion ,PACSP,Pachyptila sp,5,-38.916666666666664
19370,9025035,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,1,-39.11666666666667
19371,9025035,Yellow-nosed mollymawk sensu lato,THACARCHL,Thalassarche carteri / chlororhynchos,2,-39.11666666666667
19372,9025035,Red-billed gull,LARNOV,Larus novaehollandiae,5,-39.11666666666667
19373,9025036,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,1,-39.11666666666667
19374,9025036,Yellow-nosed mollymawk sensu lato,THACARCHL,Thalassarche carteri / chlororhynchos,1,-39.11666666666667
19375,9025036,Yellow-nosed mollymawk sensu lato,THACARCHL,Thalassarche carteri / chlororhynchos,1,-39.11666666666667
19376,9025036,Giant petrel sensu lato,MACSP,Macronectes sp.,1,-39.11666666666667
19377,9025036,Southern black-backed gull,LARDOM,Larus dominicanus,3,-39.11666666666667
19378,9025036,Red-billed gull,LARNOV,Larus novaehollandiae,20,-39.11666666666667
19379,9025037,Southern black-backed gull,LARDOM,Larus dominicanus,2,-39.166666666666664
19380,9025037,Red-billed gull,LARNOV,Larus novaehollandiae,10,-39.166666666666664
19381,9025038,Southern black-backed gull,LARDOM,Larus dominicanus,4,-39.2
19382,9025038,Red-billed gull,LARNOV,Larus novaehollandiae,20,-39.2
19383,9025039,Red-billed gull,LARNOV,Larus novaehollandiae,20,-39.2
19384,9025040,Southern black-backed gull,LARDOM,Larus dominicanus,4,-39.15
19385,9025040,Red-billed gull,LARNOV,Larus novaehollandiae,20,-39.15
19386,9026001,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,1,-39.28333333333333
19387,9026001,Giant petrel sensu lato,MACSP,Macronectes sp.,2,-39.28333333333333
19388,9026001,Tern ,STENSP,Sterna sp.,2,-39.28333333333333
19389,9026002,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,1,-39.28333333333333
19390,9026002,Giant petrel sensu lato,MACSP,Macronectes sp.,2,-39.28333333333333
19391,9026002,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,1,-39.28333333333333
19392,9026002,Petrel ,PETRUN,NA,3,-39.28333333333333
19393,9026002,Australasian gannet,MORSER,Morus serrator,10,-39.28333333333333
19394,9026003,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,1,-39.3
19395,9026003,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,1,-39.3
19396,9026003,Giant petrel sensu lato,MACSP,Macronectes sp.,2,-39.3
19397,9026003,Cape petrel,DAPCAP,Daption capense,1,-39.3
19398,9026004,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,1,-39.31666666666667
19399,9026004,Giant petrel sensu lato,MACSP,Macronectes sp.,1,-39.31666666666667
19400,9026005,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,2,-39.35
19401,9026005,Giant petrel sensu lato,MACSP,Macronectes sp.,1,-39.35
19402,9026006,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.55
19403,9026006,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.55
19404,9026006,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,2,-39.55
19405,9026006,Giant petrel sensu lato,MACSP,Macronectes sp.,1,-39.55
19406,9026006,Cape petrel,DAPCAP,Daption capense,10,-39.55
19407,9026006,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,1,-39.55
19408,9026007,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.55
19409,9026007,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.55
19410,9026007,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,6,-39.55
19411,9026007,Giant petrel sensu lato,MACSP,Macronectes sp.,1,-39.55
19412,9026007,Cape petrel,DAPCAP,Daption capense,10,-39.55
19413,9026008,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.55
19414,9026008,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,10,-39.55
19415,9026008,Cape petrel,DAPCAP,Daption capense,10,-39.55
19416,9026009,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.583333333333336
19417,9026009,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,10,-39.583333333333336
19418,9026009,Cape petrel,DAPCAP,Daption capense,15,-39.583333333333336
19419,9026009,Prion ,PACSP,Pachyptila sp,10,-39.583333333333336
19420,9026010,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.583333333333336
19421,9026010,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.583333333333336
19422,9026010,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,10,-39.583333333333336
19423,9026010,Cape petrel,DAPCAP,Daption capense,10,-39.583333333333336
19424,9026010,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,2,-39.583333333333336
19425,9026010,White-headed petrel,PTELES,Pterodroma lessonii,1,-39.583333333333336
19426,9026011,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.6
19427,9026011,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.6
19428,9026011,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,11,-39.6
19429,9026011,Cape petrel,DAPCAP,Daption capense,12,-39.6
19430,9026011,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,2,-39.6
19431,9026012,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.6
19432,9026012,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.6
19433,9026012,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,10,-39.6
19434,9026012,Cape petrel,DAPCAP,Daption capense,10,-39.6
19435,9026012,Prion ,PACSP,Pachyptila sp,10,-39.6
19436,9026013,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.6
19437,9026013,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.6
19438,9026013,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,12,-39.6
19439,9026013,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,1,-39.6
19440,9026013,Cape petrel,DAPCAP,Daption capense,12,-39.6
19441,9026013,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,3,-39.6
19442,9026013,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,2,-39.6
19443,9026014,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.583333333333336
19444,9026014,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.583333333333336
19445,9026014,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,12,-39.583333333333336
19446,9026014,White-headed petrel,PTELES,Pterodroma lessonii,2,-39.583333333333336
19447,9026014,Prion ,PACSP,Pachyptila sp,10,-39.583333333333336
19448,9026016,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.8
19449,9026016,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.8
19450,9026016,Southern royal albatross,DIOEPO,Diomedea epomophora,1,-39.8
19451,9026016,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,10,-39.8
19452,9026016,Shy / white-capped / Salvin's /  Chatham mollymawk,THACAUSALERE,Thalassarche cauta / salvini / eremita,1,-39.8
19453,9026016,Giant petrel sensu lato,MACSP,Macronectes sp.,2,-39.8
19454,9026016,Cape petrel,DAPCAP,Daption capense,10,-39.8
19455,9026016,Prion ,PACSP,Pachyptila sp,10,-39.8
19456,9026017,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.8
19457,9026017,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.8
19458,9026017,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,14,-39.8
19459,9026017,Cape petrel,DAPCAP,Daption capense,20,-39.8
19460,9026017,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,2,-39.8
19461,9026017,Prion ,PACSP,Pachyptila sp,14,-39.8
19462,9026018,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.8
19463,9026018,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.8
19464,9026018,Black-browed albatross sensu lato,DIOIMPMEL,Diomedea impavida / melanophrys,14,-39.8
19465,9026018,Yellow-nosed mollymawk sensu lato,THACARCHL,Thalassarche carteri / chlororhynchos,1,-39.8
19466,9026018,Cape petrel,DAPCAP,Daption capense,12,-39.8
19467,9026018,Grey-faced petrel,PTEMACGOU,Pterodroma macroptera  gouldi,1,-39.8
19468,9026018,Prion ,PACSP,Pachyptila sp,4,-39.8
19469,9026019,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.78333333333333
19470,9026019,Wandering albatross sensu lato,DIOANTEXU,Diomedea antipodensis / exulans,1,-39.78333333333333
